jurisdiction_id,authority_id,source_id,capability_type,source_url,platform_family,smallest_observed_unit,valid_from,valid_to,evidence_snapshot_sha256,verification_status,assessment_method,evidence_reference,notes
us:oh:county:highland,us:authority:oh:board-of-elections:highland-county-board-of-elections,legacy:us:oh:county:highland:source:1,election_night,https://www.boe.ohio.gov/highland/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:highland:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:hocking,us:authority:oh:board-of-elections:hocking-county-board-of-elections,legacy:us:oh:county:hocking:source:1,final,https://www.boe.ohio.gov/hocking/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:hocking:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:hocking,us:authority:oh:board-of-elections:hocking-county-board-of-elections,legacy:us:oh:county:hocking:source:1,election_night,https://www.boe.ohio.gov/hocking/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:hocking:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:holmes,us:authority:oh:board-of-elections:holmes-county-board-of-elections,legacy:us:oh:county:holmes:source:1,final,https://www.boe.ohio.gov/holmes/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:holmes:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:holmes,us:authority:oh:board-of-elections:holmes-county-board-of-elections,legacy:us:oh:county:holmes:source:1,election_night,https://www.boe.ohio.gov/holmes/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:holmes:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:jackson,us:authority:oh:board-of-elections:jackson-county-board-of-elections,legacy:us:oh:county:jackson:source:1,final,https://www.boe.ohio.gov/jackson/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:jackson:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:jackson,us:authority:oh:board-of-elections:jackson-county-board-of-elections,legacy:us:oh:county:jackson:source:1,election_night,https://www.boe.ohio.gov/jackson/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:jackson:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:jefferson,us:authority:oh:board-of-elections:jefferson-county-board-of-elections,legacy:us:oh:county:jefferson:source:1,final,https://www.boe.ohio.gov/jefferson/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:jefferson:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:jefferson,us:authority:oh:board-of-elections:jefferson-county-board-of-elections,legacy:us:oh:county:jefferson:source:1,election_night,https://www.boe.ohio.gov/jefferson/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:jefferson:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:lawrence,us:authority:oh:board-of-elections:lawrence-county-board-of-elections,legacy:us:oh:county:lawrence:source:1,final,https://www.boe.ohio.gov/lawrence/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:lawrence:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:lawrence,us:authority:oh:board-of-elections:lawrence-county-board-of-elections,legacy:us:oh:county:lawrence:source:1,election_night,https://www.boe.ohio.gov/lawrence/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:lawrence:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:logan,us:authority:oh:board-of-elections:logan-county-board-of-elections,legacy:us:oh:county:logan:source:1,final,https://www.boe.ohio.gov/logan/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:logan:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:logan,us:authority:oh:board-of-elections:logan-county-board-of-elections,legacy:us:oh:county:logan:source:1,election_night,https://www.boe.ohio.gov/logan/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:logan:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:marion,us:authority:oh:board-of-elections:marion-county-board-of-elections,legacy:us:oh:county:marion:source:1,final,https://www.boe.ohio.gov/marion/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:marion:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:marion,us:authority:oh:board-of-elections:marion-county-board-of-elections,legacy:us:oh:county:marion:source:1,election_night,https://www.boe.ohio.gov/marion/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:marion:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:meigs,us:authority:oh:board-of-elections:meigs-county-board-of-elections,legacy:us:oh:county:meigs:source:1,final,https://www.boe.ohio.gov/meigs/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:meigs:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:meigs,us:authority:oh:board-of-elections:meigs-county-board-of-elections,legacy:us:oh:county:meigs:source:1,election_night,https://www.boe.ohio.gov/meigs/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:meigs:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:mercer,us:authority:oh:board-of-elections:mercer-county-board-of-elections,legacy:us:oh:county:mercer:source:1,final,https://www.boe.ohio.gov/mercer/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:mercer:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:mercer,us:authority:oh:board-of-elections:mercer-county-board-of-elections,legacy:us:oh:county:mercer:source:1,election_night,https://www.boe.ohio.gov/mercer/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:mercer:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:monroe,us:authority:oh:board-of-elections:monroe-county-board-of-elections,legacy:us:oh:county:monroe:source:1,final,https://www.boe.ohio.gov/monroe/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:monroe:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:oh:county:monroe,us:authority:oh:board-of-elections:monroe-county-board-of-elections,legacy:us:oh:county:monroe:source:1,election_night,https://www.boe.ohio.gov/monroe/,,,,,,verified,existing_state_capability_registry,registry/us_primary_election_localities.csv#us:oh:county:monroe:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
