jurisdiction_id,state,jurisdiction_level,canonical_name,external_id_namespace,external_id,id_status,authority_id,coverage_status,final_capable,election_night_capable,final_evidence_url,election_night_evidence_url,final_source_id,election_night_source_id,assessment_method,assessment_status,first_verified_at,last_verified_at,notes
us:ct:municipality:naugatuck,CT,municipality,Naugatuck,,,provisional_name,us:authority:ct:town-clerk:naugatuck-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New Haven; current planning region=Naugatuck Valley. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:new-canaan,CT,municipality,New Canaan,,,provisional_name,us:authority:ct:town-clerk:new-canaan-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Fairfield; current planning region=Western Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:new-fairfield,CT,municipality,New Fairfield,,,provisional_name,us:authority:ct:town-clerk:new-fairfield-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Fairfield; current planning region=Western Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:new-hartford,CT,municipality,New Hartford,,,provisional_name,us:authority:ct:town-clerk:new-hartford-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Litchfield; current planning region=Northwest Hills. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:new-milford,CT,municipality,New Milford,,,provisional_name,us:authority:ct:town-clerk:new-milford-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Litchfield; current planning region=Western Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:newington,CT,municipality,Newington,,,provisional_name,us:authority:ct:town-clerk:newington-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Hartford; current planning region=Capitol. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:newtown,CT,municipality,Newtown,,,provisional_name,us:authority:ct:town-clerk:newtown-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Fairfield; current planning region=Western Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:north-branford,CT,municipality,North Branford,,,provisional_name,us:authority:ct:town-clerk:north-branford-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New Haven; current planning region=South Central Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:north-canaan,CT,municipality,North Canaan,,,provisional_name,us:authority:ct:town-clerk:north-canaan-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Litchfield; current planning region=Northwest Hills. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:north-haven,CT,municipality,North Haven,,,provisional_name,us:authority:ct:town-clerk:north-haven-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New Haven; current planning region=South Central Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:north-stonington,CT,municipality,North Stonington,,,provisional_name,us:authority:ct:town-clerk:north-stonington-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New London; current planning region=Southeastern Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:old-lyme,CT,municipality,Old Lyme,,,provisional_name,us:authority:ct:town-clerk:old-lyme-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New London; current planning region=Lower Connecticut River Valley. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:old-saybrook,CT,municipality,Old Saybrook,,,provisional_name,us:authority:ct:town-clerk:old-saybrook-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Middlesex; current planning region=Lower Connecticut River Valley. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:orange,CT,municipality,Orange,,,provisional_name,us:authority:ct:town-clerk:orange-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New Haven; current planning region=South Central Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:oxford,CT,municipality,Oxford,,,provisional_name,us:authority:ct:town-clerk:oxford-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New Haven; current planning region=Naugatuck Valley. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:plainfield,CT,municipality,Plainfield,,,provisional_name,us:authority:ct:town-clerk:plainfield-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Windham; current planning region=Northeastern Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:plainville,CT,municipality,Plainville,,,provisional_name,us:authority:ct:town-clerk:plainville-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Hartford; current planning region=Capitol. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:plymouth,CT,municipality,Plymouth,,,provisional_name,us:authority:ct:town-clerk:plymouth-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Litchfield; current planning region=Naugatuck Valley. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:pomfret,CT,municipality,Pomfret,,,provisional_name,us:authority:ct:town-clerk:pomfret-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Windham; current planning region=Northeastern Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:portland,CT,municipality,Portland,,,provisional_name,us:authority:ct:town-clerk:portland-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Middlesex; current planning region=Lower Connecticut River Valley. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:preston,CT,municipality,Preston,,,provisional_name,us:authority:ct:town-clerk:preston-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New London; current planning region=Southeastern Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:prospect,CT,municipality,Prospect,,,provisional_name,us:authority:ct:town-clerk:prospect-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New Haven; current planning region=Naugatuck Valley. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:redding,CT,municipality,Redding,,,provisional_name,us:authority:ct:town-clerk:redding-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Fairfield; current planning region=Western Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:ridgefield,CT,municipality,Ridgefield,,,provisional_name,us:authority:ct:town-clerk:ridgefield-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Fairfield; current planning region=Western Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:rocky-hill,CT,municipality,Rocky Hill,,,provisional_name,us:authority:ct:town-clerk:rocky-hill-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Hartford; current planning region=Capitol. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:roxbury,CT,municipality,Roxbury,,,provisional_name,us:authority:ct:town-clerk:roxbury-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=Litchfield; current planning region=Western Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
us:ct:municipality:salem,CT,municipality,Salem,,,provisional_name,us:authority:ct:town-clerk:salem-town-clerk,enumerated_unresolved,false,false,,,,,historical_ct_town_registry,enumerated,,,Historical county=New London; current planning region=Southeastern Connecticut. Capability remains unresolved; generated authority URLs are not treated as verified capability evidence.
